"content_id","video_session_id","user_id","event_type","event","event_timestamp","platform","app_version","country","audio_language","subtitle_language","player_version","session_start_epoch"
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785694340000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"bgonly-01","user-032","VideoHeartbeat","buffer-health",1785694340000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693780000
90000003,"plain-03","user-016","VideoHeartbeat","video-resize",1785694360000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000001,"plain-06","user-004","VideoHeartbeat","upshift",1785694360000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-006","VideoHeartbeat","BufferEnd",1785694360000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","BufferEnd",1785694360000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785694360000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785694360000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","buffer-health",1785694360000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"pause-01","user-017","VideoHeartbeat","BufferStart",1785694360000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000004,"pause-02","user-033","VideoHeartbeat","BufferEnd",1785694360000,"VISION_PRO","4.1.0","singapore","tam","eng","2.0.1",1785693840000
90000005,"error-01","user-021","VideoHeartbeat","video-resize",1785694360000,"ANDROID_PHONE","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000001,"plain-01","user-036","VideoHeartbeat","network-activity",1785694380000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000002,"plain-02","user-013","VideoHeartbeat","buffer-health",1785694380000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","upshift",1785694380000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","network-activity",1785694380000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"open-01","user-034","VideoHeartbeat","video-resize",1785694380000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"bgonly-01","user-032","VideoHeartbeat","network-activity",1785694380000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693780000
90000001,"plain-01","user-036","VideoSessionEnd","VideoSessionEnd",1785694385000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694020000
90000005,"plain-05","user-019","VideoHeartbeat","network-activity",1785694400000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","upshift",1785694400000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-006","VideoHeartbeat","video-resize",1785694400000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","Seek",1785694400000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","video-resize",1785694400000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","buffer-health",1785694400000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","BufferEnd",1785694400000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"pause-01","user-017","VideoHeartbeat","Seek",1785694400000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000004,"pause-02","user-033","VideoHeartbeat","BufferEnd",1785694400000,"VISION_PRO","4.1.0","singapore","tam","eng","2.0.1",1785693840000
90000005,"error-01","user-021","VideoHeartbeat","BufferEnd",1785694400000,"ANDROID_PHONE","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","BufferEnd",1785694420000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","BufferEnd",1785694420000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","upshift",1785694420000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"open-01","user-034","VideoHeartbeat","buffer-health",1785694420000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"bgonly-01","user-032","VideoHeartbeat","buffer-health",1785694420000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693780000
90000003,"plain-03","user-016","VideoHeartbeat","network-activity",1785694440000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","network-activity",1785694440000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785694440000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoSessionStart","VideoSessionStart",1785694440000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000005,"plain-10","user-006","VideoHeartbeat","Seek",1785694440000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","Seek",1785694440000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","upshift",1785694440000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","Seek",1785694440000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","buffer-health",1785694440000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoSessionStart","VideoSessionStart",1785694440000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000005,"dupstart-02","user-023","VideoSessionStart","VideoSessionStart",1785694440000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","resume",1785694440000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","upshift",1785694440000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000004,"pause-02","user-033","VideoHeartbeat","upshift",1785694440000,"VISION_PRO","4.1.0","singapore","tam","eng","2.0.1",1785693840000
90000005,"error-01","user-021","VideoHeartbeat","BufferEnd",1785694440000,"ANDROID_PHONE","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000003,"plain-08","user-016","VideoPlay","Play",1785694441500,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000005,"dupstart-02","user-023","VideoPlay","Play",1785694441500,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000004,"pause-02","user-033","VideoSessionEnd","VideoSessionEnd",1785694442000,"VISION_PRO","4.1.0","singapore","tam","eng","2.0.1",1785693840000
90000002,"plain-02","user-013","VideoHeartbeat","BufferEnd",1785694460000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","network-activity",1785694460000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","buffer-health",1785694460000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"open-01","user-034","VideoHeartbeat","BufferEnd",1785694460000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"bgonly-01","user-032","VideoHeartbeat","upshift",1785694460000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693780000
90000003,"plain-03","user-016","VideoHeartbeat","BufferStart",1785694480000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","Seek",1785694480000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","BufferEnd",1785694480000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"plain-10","user-006","VideoHeartbeat","video-resize",1785694480000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","upshift",1785694480000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferEnd",1785694480000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785694480000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","BufferEnd",1785694480000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","BufferStart",1785694480000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","buffer-health",1785694480000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","buffer-health",1785694480000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000005,"error-01","user-021","VideoHeartbeat","Seek",1785694480000,"ANDROID_PHONE","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000005,"error-01","user-021","VideoError","VideoError",1785694486000,"ANDROID_PHONE","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","upshift",1785694500000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","BufferStart",1785694500000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","upshift",1785694500000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785694500000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000002,"bgonly-01","user-032","VideoHeartbeat","upshift",1785694500000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785693780000
90000001,"gap-01","user-039","VideoHeartbeat","resume",1785694500000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","Seek",1785694520000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","video-resize",1785694520000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","BufferEnd",1785694520000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785694520000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000005,"plain-10","user-006","VideoHeartbeat","video-resize",1785694520000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","network-activity",1785694520000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","BufferStart",1785694520000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785694520000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","upshift",1785694520000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","buffer-health",1785694520000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","BufferStart",1785694520000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","BufferStart",1785694520000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","upshift",1785694540000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","BufferStart",1785694540000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","video-resize",1785694540000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000003,"open-01","user-034","VideoHeartbeat","video-resize",1785694540000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","buffer-health",1785694540000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"pause-01","user-017","VideoHeartbeat","pause",1785694540000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000003,"plain-03","user-016","VideoHeartbeat","upshift",1785694560000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","buffer-health",1785694560000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","BufferStart",1785694560000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785694560000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoSessionStart","VideoSessionStart",1785694560000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","buffer-health",1785694560000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785694560000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","buffer-health",1785694560000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferStart",1785694560000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","upshift",1785694560000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","buffer-health",1785694560000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","upshift",1785694560000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000004,"plain-09","user-021","VideoPlay","Play",1785694561500,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000002,"plain-02","user-013","VideoHeartbeat","upshift",1785694580000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","upshift",1785694580000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000003,"open-01","user-034","VideoHeartbeat","BufferStart",1785694580000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","Seek",1785694580000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","video-resize",1785694600000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","upshift",1785694600000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","BufferEnd",1785694600000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785694600000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","upshift",1785694600000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","upshift",1785694600000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785694600000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","video-resize",1785694600000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","network-activity",1785694600000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","network-activity",1785694600000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","BufferEnd",1785694600000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","Seek",1785694600000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","resume",1785694600000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","network-activity",1785694620000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","upshift",1785694620000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoSessionStart","VideoSessionStart",1785694620000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferStart",1785694620000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","buffer-health",1785694620000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoPlay","Play",1785694621500,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"plain-03","user-016","VideoHeartbeat","buffer-health",1785694640000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","network-activity",1785694640000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785694640000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","BufferEnd",1785694640000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","BufferStart",1785694640000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","upshift",1785694640000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","video-resize",1785694640000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","Seek",1785694640000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","upshift",1785694640000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","BufferEnd",1785694640000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","buffer-health",1785694640000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","upshift",1785694640000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","BufferEnd",1785694640000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","BufferEnd",1785694660000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","buffer-health",1785694660000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","network-activity",1785694660000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","BufferStart",1785694660000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","BufferStart",1785694660000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","Seek",1785694660000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","upshift",1785694680000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","upshift",1785694680000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","video-resize",1785694680000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","video-resize",1785694680000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","BufferEnd",1785694680000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","video-resize",1785694680000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000005,"open-03","user-015","VideoHeartbeat","upshift",1785694680000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","upshift",1785694680000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"bgonly-02","user-011","VideoHeartbeat","upshift",1785694680000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000005,"dupstart-02","user-023","VideoHeartbeat","video-resize",1785694680000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000002,"gap-02","user-015","VideoHeartbeat","network-activity",1785694680000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000003,"pause-01","user-017","VideoHeartbeat","BufferEnd",1785694680000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"gap-02","user-015","VideoSessionEnd","VideoSessionEnd",1785694683000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000002,"plain-02","user-013","VideoHeartbeat","buffer-health",1785694700000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","video-resize",1785694700000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","BufferStart",1785694700000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","Seek",1785694700000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785694700000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","BufferEnd",1785694700000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","network-activity",1785694720000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","buffer-health",1785694720000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","network-activity",1785694720000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","Seek",1785694720000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","buffer-health",1785694720000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","BufferStart",1785694720000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","video-resize",1785694720000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","Seek",1785694720000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
90000001,"open-04","user-038","VideoHeartbeat","BufferEnd",1785694720000,"Mweb","4.1.0","india","hin","OFF","2.0.1",1785693840000
90000005,"dupstart-02","user-023","VideoHeartbeat","video-resize",1785694720000,"IPHONE","4.1.0","unknown","eng","unk","2.0.1",1785694440000
90000003,"pause-01","user-017","VideoHeartbeat","network-activity",1785694720000,"FIRE_TV","4.1.0","india","eng","unk","2.0.1",1785694320000
90000002,"plain-02","user-013","VideoHeartbeat","video-resize",1785694740000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694140000
90000004,"plain-04","user-028","VideoHeartbeat","network-activity",1785694740000,"Mweb","4.1.0","singapore","hin","OFF","2.0.1",1785694140000
90000002,"plain-07","user-019","VideoHeartbeat","buffer-health",1785694740000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785693900000
90000002,"plain-12","user-031","VideoHeartbeat","BufferStart",1785694740000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785694620000
90000003,"open-01","user-034","VideoHeartbeat","upshift",1785694740000,"ANDROID_PHONE","4.1.0","india","hin","OFF","2.0.1",1785694140000
90000001,"gap-01","user-039","VideoHeartbeat","video-resize",1785694740000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000001,"gap-01","user-039","VideoSessionEnd","VideoSessionEnd",1785694743000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693900000
90000003,"plain-03","user-016","VideoHeartbeat","BufferStart",1785694760000,"SONY_ANDROID_TV","4.1.0","india","tam","eng","2.0.1",1785693840000
90000005,"plain-05","user-019","VideoHeartbeat","BufferEnd",1785694760000,"FIRE_TV","4.1.0","unknown","eng","unk","2.0.1",1785694080000
90000001,"plain-06","user-004","VideoHeartbeat","upshift",1785694760000,"VISION_PRO","4.1.0","india","tam","eng","2.0.1",1785693960000
90000003,"plain-08","user-016","VideoHeartbeat","buffer-health",1785694760000,"IPHONE","4.1.0","india","eng","unk","2.0.1",1785694440000
90000004,"plain-09","user-021","VideoHeartbeat","buffer-health",1785694760000,"SONY_ANDROID_TV","4.1.0","singapore","tam","eng","2.0.1",1785694560000
90000005,"plain-10","user-006","VideoHeartbeat","BufferEnd",1785694760000,"Mweb","4.1.0","unknown","hin","OFF","2.0.1",1785694320000
90000004,"open-02","user-024","VideoHeartbeat","BufferStart",1785694760000,"IPHONE","4.1.0","singapore","eng","unk","2.0.1",1785693840000
90000005,"open-03","user-015","VideoHeartbeat","video-resize",1785694760000,"SONY_ANDROID_TV","4.1.0","unknown","tam","eng","2.0.1",1785694080000
